COD_PERIODO,COD_UTP,ESTUDIANTES,ESTRATO,SEXO,TIPO_INSCRIPCION,TIPO_COLEGIO,VAR,FECHA_ACTUALIZACION,FACULTAD
2017-1,12,1,III,Femenino,General,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2017-1,12,8,I,Masculino,Desplazado,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2017-1,12,28,III,Masculino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2017-1,28,1,IV,Masculino,Santa Rosa De Cabal,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2017-1,37,2,II,Masculino,General,Privado,Primer curso,09/14/2021 00:00:00,Ingeniería
2017-1,37,6,III,Femenino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2017-1,37,47,III,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2015-1,12,4,II,Masculino,Negritudes,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2015-1,12,5,II,Femenino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2015-1,28,1,II,Masculino,Deportistas De Alto Rendimiento,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2015-2,12,5,IV,Masculino,General,Oficial,Cancelado,09/15/2021 00:00:00,Ingeniería
2016-1,28,4,II,Masculino,Desplazado,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2016-1,36,35,IV,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2016-2,28,1,IV,Masculino,Marsella,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2016-2,34,1,I,Femenino,Negritudes,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2017-1,28,1,I,Femenino,,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2017-1,28,14,I,Masculino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2017-1,34,1,II,Masculino,Comunidad Indigena,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2017-1,37,1,,Masculino,General,Na,Inscrito,09/14/2021 00:00:00,Ingeniería
2017-1,37,8,III,Femenino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2016-2,FV12,1,II,Masculino,La Celia,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2017-1,12,1,II,Masculino,Negritudes,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2017-1,FI,1,IV,Femenino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2017-1,FI,3,I,Femenino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2017-1,FV28,1,II,Masculino,Mistrato,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2017-2,12,1,III,Femenino,General,Oficial,Cancelado,09/15/2021 00:00:00,Ingeniería
2017-2,34,1,III,Femenino,,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2017-2,34,1,IV,Femenino,General,Privado,Graduado,09/16/2021 00:00:00,Ingeniería
2018-1,12,2,IV,Masculino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2018-1,28,2,I,Femenino,Comunidad Indigena,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2018-1,34,20,I,Masculino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2018-1,FI,2,III,Masculino,General,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2018-2,12,7,III,Masculino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2018-2,37,1,IV,Masculino,General,Privado,Graduado,09/16/2021 00:00:00,Ingeniería
2018-2,AY,1,III,Masculino,General,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2018-2,FI,1,II,Masculino,Desplazado,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2018-2,FV28,2,I,Femenino,Guatica,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2017-1,28,20,III,Masculino,,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2017-1,34,4,I,Masculino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2017-1,34,25,III,Femenino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2017-1,AY,2,I,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2017-1,FV34,1,IV,Masculino,,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2017-2,34,2,IV,Femenino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2017-2,AY,3,IV,Masculino,General,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2018-1,28,1,II,Femenino,La Virginia,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2018-1,28,4,II,Femenino,General,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2018-1,28,28,III,Masculino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2018-1,34,1,II,Masculino,General,Privado,Graduado,09/16/2021 00:00:00,Ingeniería
2018-1,37,1,VI,Masculino,General,Privado,Primer curso,09/14/2021 00:00:00,Ingeniería
2018-2,12,1,II,Masculino,Guatica,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2018-2,47,1,II,Masculino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2019-1,28,28,III,Masculino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2019-1,34,2,III,Masculino,General,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2019-1,34,2,III,Masculino,Santa Rosa De Cabal,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2019-1,AY,1,VI,Masculino,General,Privado,Primer curso,09/14/2021 00:00:00,Ingeniería
2017-2,34,1,I,Femenino,General,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2017-2,34,9,II,Masculino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2017-2,37,1,III,Femenino,General,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2017-2,37,2,II,Masculino,General,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2018-2,12,1,III,Femenino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2018-2,28,1,I,Masculino,Comunidad Indigena,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2018-2,34,1,I,Masculino,General,Privado,Primer curso,09/14/2021 00:00:00,Ingeniería
2018-2,34,2,IV,Femenino,General,Privado,Primer curso,09/14/2021 00:00:00,Ingeniería
2018-2,37,1,III,Masculino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2018-2,DV,2,IV,Masculino,General,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2019-1,28,5,III,Masculino,,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2019-2,28,1,III,Masculino,Santa Rosa De Cabal,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2017-2,12,1,III,Masculino,Desplazado,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2017-2,FI,1,I,Masculino,Apia,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2018-1,34,8,III,Masculino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2018-1,FI,1,I,Masculino,Comunidad Indigena,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2018-1,TS,1,II,Masculino,,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2018-2,12,1,II,Femenino,Comunidad Indigena,Privado,Primer curso,09/14/2021 00:00:00,Ingeniería
2018-2,12,1,V,Femenino,General,Privado,Graduado,09/16/2021 00:00:00,Ingeniería
2018-2,36,1,IV,Masculino,,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2018-2,AY,1,V,Masculino,General,Na,Inscrito,09/14/2021 00:00:00,Ingeniería
2018-2,AY,1,VI,Masculino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2019-2,28,1,II,Masculino,Santa Rosa De Cabal,Oficial,Cancelado,09/15/2021 00:00:00,Ingeniería
2019-2,28C,4,I,Femenino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2019-2,AY,2,III,Femenino,General,Na,Inscrito,09/14/2021 00:00:00,Ingeniería
2019-2,28,20,II,Masculino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2019-2,FI,2,V,Masculino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
